,timestamp,longitude,latitude,phone_brand_en,gender,age_segment,location
110010,2016-05-02 01:49:58,116.76,23.44,Meizu,M,27-28,Guangdong
957193,2016-05-05 08:07:09,119.35,26.09,Xiaomi,M,29-32,Fujian
687774,2016-05-01 13:14:58,121.45,31.27,LeEco,M,27-28,Shanghai
363072,2016-05-02 09:51:46,120.12,29.31,Other,M,23-26,Zhejiang
1238695,2016-05-05 01:27:48,120.41,32.38,Other,M,29-32,Jiangsu
237978,2016-05-06 21:21:01,114.89,40.76,Coolpad,F,22-,Hebei
903375,2016-05-06 00:09:27,118.43,37.04,vivo,M,29-32,Shandong
947459,2016-05-01 12:43:32,116.95,31.47,Samsung,M,29-32,Anhui
1054972,2016-05-04 09:27:36,121.18,31.42,Huawei,M,33-38,Shanghai
1054801,2016-05-04 14:49:13,117.0,25.04,Xiaomi,M,22-,Fujian
187947,2016-05-05 00:45:11,121.74,42.06,vivo,F,27-28,Liaoning
927948,2016-05-06 10:21:15,113.39,22.94,Samsung,M,33-38,Guangdong
604966,2016-05-02 15:42:45,118.59,24.93,Huawei,M,29-32,Fujian
106018,2016-05-01 11:13:43,112.29,39.51,Xiaomi,M,27-28,Shanxi
366574,2016-05-01 17:50:06,116.36,40.04,Samsung,F,33-38,Beijing
774159,2016-05-02 21:18:40,113.55,22.24,Samsung,F,29-32,Guangdong
206143,2016-05-03 16:39:56,120.32,31.95,Xiaomi,M,33-38,Jiangsu
513319,2016-05-04 11:19:47,110.97,30.82,LeEco,M,27-28,Hubei
109214,2016-05-01 07:14:27,104.26,23.27,vivo,M,29-32,Yunnan
82865,2016-05-04 06:01:00,103.15,23.36,Huawei,M,39+,Yunnan
8978,2016-05-07 17:45:51,121.64,42.08,Huawei,M,39+,Liaoning
884515,2016-05-02 19:45:32,119.93,32.49,Samsung,M,33-38,Jiangsu
1214864,2016-05-06 04:25:07,114.4,30.63,Samsung,F,29-32,Hubei
671773,2016-05-04 10:13:09,111.6,35.49,OPPO,F,33-38,Shanxi
706102,2016-05-06 07:34:27,119.42,32.39,Meizu,M,39+,Jiangsu
279377,2016-05-05 13:09:57,103.64,25.01,vivo,M,22-,Yunnan
472601,2016-05-07 14:33:24,119.51,35.39,LeEco,M,29-32,Shandong
516399,2016-05-04 08:23:25,113.55,22.24,HTC,M,29-32,Guangdong
67397,2016-05-05 17:36:45,118.46,39.56,Meizu,F,39+,Hebei
343003,2016-05-07 18:12:57,120.7,28.14,Xiaomi,M,23-26,Zhejiang
1171527,2016-05-06 19:28:27,112.55,37.76,Huawei,M,22-,Shanxi
1122370,2016-05-07 14:12:26,116.1,39.36,Other,F,23-26,Hebei
982018,2016-05-05 19:09:58,113.03,28.2,Huawei,M,29-32,Hunan
631415,2016-05-02 06:23:41,126.58,45.71,Xiaomi,M,29-32,Heilongjiang
668091,2016-05-03 18:07:57,115.26,33.05,vivo,M,27-28,Anhui
982327,2016-05-04 07:20:05,113.03,28.2,Huawei,M,29-32,Hunan
448664,2016-05-05 17:50:53,113.29,23.1,Xiaomi,M,23-26,Guangdong
498011,2016-05-05 12:50:57,104.0,30.0,Xiaomi,M,29-32,Sichuan
866644,2016-05-03 00:18:01,120.1,30.28,Huawei,M,39+,Zhejiang
20978,2016-05-01 09:46:43,114.38,37.66,Lenovo,M,33-38,Hebei
484278,2016-05-07 11:01:46,120.66,30.02,Huawei,M,23-26,Zhejiang
450154,2016-05-04 00:36:22,108.96,34.23,Coolpad,M,39+,Shanxi
757898,2016-05-05 22:15:29,110.32,19.7,Xiaomi,M,33-38,Hainan
321491,2016-05-05 17:59:33,111.68,36.51,Huawei,M,39+,Shanxi
298002,2016-05-06 23:02:48,114.51,38.19,Samsung,F,39+,Hebei
1234568,2016-05-07 20:17:46,112.19,30.33,Huawei,M,22-,Hubei
514212,2016-05-05 08:43:07,116.7,28.99,Samsung,M,33-38,Jiangxi
975140,2016-05-01 07:30:23,118.4,35.12,Huawei,M,33-38,Shandong
16909,2016-05-04 06:48:24,115.02,38.03,Xiaomi,F,39+,Hebei
969467,2016-05-03 07:38:57,104.05,30.55,Huawei,M,23-26,Sichuan
741780,2016-05-01 14:56:58,123.0,41.1,LeEco,M,33-38,Liaoning
1003214,2016-05-04 06:51:54,102.71,25.07,Huawei,F,33-38,Yunnan
828419,2016-05-02 15:53:15,123.76,41.29,Samsung,M,33-38,Liaoning
1208523,2016-05-05 17:29:55,118.31,34.96,Xiaomi,M,29-32,Shandong
23450,2016-05-04 23:13:54,113.23,25.95,vivo,F,22-,Hunan
53359,2016-05-05 19:31:35,1.0,1.0,vivo,F,39+,other
768920,2016-05-05 21:32:29,116.0,39.7,Xiaomi,M,23-26,Beijing
831544,2016-05-02 07:20:19,104.0,30.0,OPPO,F,33-38,Sichuan
54102,2016-05-01 11:55:43,119.33,25.71,Huawei,F,33-38,Fujian
423913,2016-05-03 08:14:51,116.38,40.0,Xiaomi,F,33-38,Beijing
234174,2016-05-07 00:20:30,111.69,27.69,vivo,F,39+,Hunan
106448,2016-05-03 18:28:14,115.57,38.88,Xiaomi,F,39+,Hebei
629508,2016-05-03 18:36:33,111.77,22.2,Xiaomi,M,29-32,Guangdong
874364,2016-05-02 15:05:05,124.33,40.07,Xiaomi,M,33-38,Liaoning
907201,2016-05-06 10:34:12,117.05,30.53,Huawei,M,39+,Anhui
1099122,2016-05-05 10:33:40,113.5,23.37,Meizu,M,22-,Guangdong
827994,2016-05-01 19:08:02,113.34,34.82,Huawei,F,33-38,Henan
1026904,2016-05-07 15:32:47,109.97,22.28,OPPO,M,22-,Guangxi
1254539,2016-05-03 20:23:07,121.6,29.87,Huawei,M,39+,Zhejiang
638616,2016-05-03 12:25:19,104.0,30.0,Huawei,M,23-26,Sichuan
1078404,2016-05-05 04:33:39,112.47,23.03,Xiaomi,M,29-32,Guangdong
208422,2016-05-05 21:00:39,123.47,41.82,Meizu,M,39+,Liaoning
442885,2016-05-01 19:42:17,113.92,22.52,Huawei,M,23-26,Guangdong
1072434,2016-05-07 23:16:26,121.49,31.16,Xiaomi,F,39+,Shanghai
1267361,2016-05-05 19:12:34,112.64,37.76,Huawei,M,39+,Shanxi
1230927,2016-05-04 11:19:42,114.5,38.07,Xiaomi,M,23-26,Hebei
1135359,2016-05-01 14:47:45,120.66,37.58,Xiaomi,M,29-32,Shandong
307425,2016-05-03 11:03:58,108.34,23.48,Huawei,M,33-38,Guangxi
962040,2016-05-03 12:18:16,117.1,36.2,Huawei,M,29-32,Shandong
625028,2016-05-03 16:13:05,120.77,31.36,Huawei,M,29-32,Jiangsu
1128421,2016-05-02 03:21:42,111.21,27.85,OPPO,M,22-,Hunan
1128088,2016-05-03 11:13:44,111.21,27.84,OPPO,M,22-,Hunan
72206,2016-05-01 13:44:45,113.86,22.72,LeEco,M,23-26,Guangdong
278808,2016-05-03 04:28:10,112.95,23.58,Xiaomi,M,27-28,Guangdong
1039933,2016-05-01 08:16:40,116.7,23.39,Xiaomi,M,33-38,Guangdong
235605,2016-05-06 14:24:38,113.28,23.11,Huawei,M,23-26,Guangdong
414929,2016-05-02 09:32:20,113.62,34.74,Huawei,M,27-28,Henan
1218724,2016-05-02 16:27:19,111.19,34.78,LeEco,M,27-28,Henan
301852,2016-05-06 22:30:44,117.27,34.29,Xiaomi,F,29-32,Jiangsu
1126363,2016-05-02 10:43:55,111.19,27.86,OPPO,M,22-,Hunan
161216,2016-05-07 09:46:25,113.85,23.11,Meizu,F,29-32,Guangdong
745357,2016-05-05 08:11:26,114.45,36.63,Samsung,M,29-32,Hebei
20553,2016-05-01 21:28:00,108.12,34.32,Xiaomi,M,27-28,Shanxi
127677,2016-05-05 16:31:36,113.78,35.21,Huawei,F,33-38,Henan
374279,2016-05-01 12:04:15,120.28,31.55,vivo,M,33-38,Jiangsu
398090,2016-05-07 13:57:30,113.6,34.83,Xiaomi,M,22-,Henan
343566,2016-05-05 08:12:34,115.27,36.98,OPPO,F,22-,Hebei
625001,2016-05-07 13:21:32,120.79,31.37,Huawei,M,29-32,Jiangsu
169795,2016-05-04 20:42:06,112.56,28.28,Huawei,F,33-38,Hunan
778773,2016-05-01 08:47:53,121.1,41.71,Xiaomi,M,39+,Liaoning
1062276,2016-05-02 22:11:45,120.63,28.0,Xiaomi,M,29-32,Zhejiang
585615,2016-05-05 13:08:57,112.51,33.0,HTC,M,22-,Henan
40657,2016-05-02 06:14:11,1.0,1.0,Other,F,39+,other
670131,2016-05-05 10:30:00,114.45,38.05,Other,M,29-32,Hebei
71990,2016-05-01 15:33:11,112.97,28.2,OPPO,M,29-32,Hunan
976760,2016-05-02 04:00:28,117.16,35.09,Huawei,F,39+,Shandong
765650,2016-05-07 22:36:48,86.15,41.76,OPPO,M,23-26,Xinjiang
867350,2016-05-06 12:46:36,108.31,22.84,Samsung,F,29-32,Guangxi
666511,2016-05-04 21:40:26,112.6,37.7,OPPO,M,22-,Shanxi
1040696,2016-05-06 17:58:38,117.82,24.45,Xiaomi,F,33-38,Fujian
1147954,2016-05-06 20:21:55,124.37,43.17,vivo,F,23-26,Jilin
865081,2016-05-05 18:36:17,109.34,24.34,OPPO,M,22-,Guangxi
195260,2016-05-05 19:07:39,114.31,30.66,Huawei,M,39+,Hubei
895533,2016-05-05 22:57:57,116.41,40.02,Huawei,M,29-32,Beijing
1134320,2016-05-01 17:19:22,120.71,30.72,Xiaomi,M,29-32,Zhejiang
688241,2016-05-07 15:24:58,121.73,51.56,Other,M,27-28,Inner Mongolia
321699,2016-05-06 06:41:39,106.61,29.69,Huawei,M,39+,Chongqing
285049,2016-05-04 16:28:25,109.52,18.26,Huawei,M,39+,Hainan
823522,2016-05-05 18:34:46,120.0,31.78,Coolpad,M,39+,Jiangsu
793102,2016-05-03 22:41:05,113.17,23.11,Huawei,F,22-,Guangdong
617116,2016-05-05 11:21:48,115.03,35.77,OPPO,M,29-32,Henan
708180,2016-05-03 09:27:25,116.26,40.12,Other,M,33-38,Beijing
532504,2016-05-06 00:40:07,114.26,30.57,Huawei,M,29-32,Hubei
484628,2016-05-02 22:58:48,1.0,1.0,Coolpad,F,23-26,other
466796,2016-05-06 09:54:00,120.1,29.34,Huawei,F,33-38,Zhejiang
1182952,2016-05-02 10:03:20,114.33,35.88,Samsung,M,33-38,Henan
1072393,2016-05-06 05:45:38,121.49,31.16,Xiaomi,F,39+,Shanghai
968128,2016-05-07 13:05:40,114.04,32.98,Huawei,M,29-32,Henan
575127,2016-05-02 19:08:25,109.43,24.33,Huawei,M,23-26,Guangxi
1106814,2016-05-02 17:29:06,116.46,40.01,Huawei,M,33-38,Beijing
434493,2016-05-02 10:24:42,116.19,39.93,Samsung,M,29-32,Beijing
455737,2016-05-05 10:10:31,122.95,41.11,Xiaomi,F,39+,Liaoning
154851,2016-05-01 06:52:37,120.42,36.16,OPPO,M,39+,Shandong
135825,2016-05-06 02:45:40,105.77,26.06,Other,M,39+,Guizhou
761811,2016-05-05 08:47:38,117.61,39.84,Xiaomi,M,33-38,Hebei
154077,2016-05-01 21:01:13,117.17,32.06,Other,M,23-26,Anhui
843363,2016-05-02 09:36:29,120.36,36.32,Huawei,M,23-26,Shandong
425814,2016-05-04 20:42:06,108.93,34.29,Samsung,M,29-32,Shanxi
1072314,2016-05-06 15:26:41,121.58,31.36,Xiaomi,F,39+,Shanghai
29783,2016-05-06 14:56:58,114.14,36.82,Huawei,M,29-32,Hebei
898204,2016-05-07 22:30:18,121.45,31.18,Huawei,M,33-38,Shanghai
1149100,2016-05-04 10:48:03,114.13,29.54,Huawei,F,33-38,Hubei
673250,2016-05-06 11:01:46,88.96,43.85,Xiaomi,M,33-38,Xinjiang
992410,2016-05-03 00:07:01,119.46,31.42,Other,M,39+,Jiangsu
1011786,2016-05-05 00:30:31,114.34,36.1,Samsung,M,29-32,Henan
253492,2016-05-02 20:04:46,115.84,32.93,Xiaomi,M,33-38,Anhui
767099,2016-05-06 11:29:06,114.39,27.77,Xiaomi,M,27-28,Jiangxi
898193,2016-05-07 21:24:52,121.45,31.18,Huawei,M,33-38,Shanghai
1026066,2016-05-01 00:25:27,108.35,22.83,OPPO,M,29-32,Guangxi
1253247,2016-05-04 15:07:20,120.17,30.19,Coolpad,M,33-38,Zhejiang
750030,2016-05-06 18:06:06,115.86,28.7,Samsung,M,33-38,Jiangxi
1064810,2016-05-04 10:57:14,114.51,36.63,Huawei,F,23-26,Hebei
218210,2016-05-02 14:30:47,114.03,22.62,Xiaomi,M,33-38,Guangdong
613969,2016-05-05 18:37:32,114.39,23.07,Xiaomi,M,22-,Guangdong
377450,2016-05-05 09:54:01,114.16,22.63,Huawei,M,39+,Guangdong
822150,2016-05-07 11:00:33,121.14,41.13,Xiaomi,M,39+,Liaoning
1212985,2016-05-04 13:27:03,111.31,23.5,Huawei,M,23-26,Guangxi
670078,2016-05-01 08:08:46,114.43,38.05,Other,M,29-32,Hebei
784503,2016-05-06 16:33:34,108.94,34.32,Huawei,M,23-26,Shanxi
809906,2016-05-07 08:13:37,116.34,39.95,Huawei,M,23-26,Beijing
1102134,2016-05-06 16:59:34,115.98,28.65,vivo,M,23-26,Jiangxi
1200702,2016-05-01 10:50:21,104.28,30.97,vivo,M,23-26,Sichuan
273922,2016-05-07 06:40:07,121.33,29.23,OPPO,M,39+,Zhejiang
735988,2016-05-06 04:12:31,1.0,1.0,Meizu,F,29-32,other
939522,2016-05-05 21:41:44,113.5,27.68,Samsung,M,39+,Hunan
1087777,2016-05-07 21:50:43,113.87,27.63,Huawei,M,22-,Jiangxi
249205,2016-05-05 21:50:12,114.22,30.65,Huawei,M,29-32,Hubei
596534,2016-05-07 16:36:26,120.39,36.12,Meizu,M,23-26,Shandong
621935,2016-05-04 19:59:50,102.73,25.06,Xiaomi,M,33-38,Yunnan
91746,2016-05-05 22:55:34,116.42,39.85,Huawei,M,29-32,Beijing
910802,2016-05-01 22:12:42,114.43,30.49,LeEco,M,29-32,Hubei
1255458,2016-05-05 07:45:14,121.42,37.42,Xiaomi,M,39+,Shandong
1137957,2016-05-05 15:36:54,120.68,31.98,OPPO,M,33-38,Jiangsu
836722,2016-05-02 14:26:18,115.48,38.85,vivo,M,22-,Hebei
837054,2016-05-03 14:26:11,114.39,30.5,Xiaomi,M,22-,Hubei
755565,2016-05-06 17:41:01,104.0,30.0,Other,F,33-38,Sichuan
426981,2016-05-02 10:31:59,117.24,31.87,Other,M,27-28,Anhui
811055,2016-05-07 23:09:36,113.88,22.58,Xiaomi,M,29-32,Guangdong
967860,2016-05-06 19:38:49,117.49,31.39,Meizu,M,33-38,Anhui
79255,2016-05-01 09:41:51,120.51,30.62,Xiaomi,M,33-38,Zhejiang
786236,2016-05-04 10:11:47,104.74,31.79,Huawei,M,29-32,Sichuan
1013010,2016-05-05 14:00:24,120.34,31.67,Xiaomi,M,23-26,Jiangsu
984660,2016-05-02 19:34:12,121.52,31.19,Huawei,M,23-26,Shanghai
1165832,2016-05-07 15:47:42,114.47,38.04,HTC,M,33-38,Hebei
312552,2016-05-03 06:26:23,116.28,39.92,Samsung,M,29-32,Beijing
1240246,2016-05-06 13:57:18,108.95,34.31,Samsung,F,39+,Shanxi
179443,2016-05-05 16:30:31,113.23,23.14,Huawei,F,39+,Guangdong
1060395,2016-05-07 14:35:39,120.95,31.4,Other,M,23-26,Jiangsu
332958,2016-05-04 17:19:45,123.4,41.82,Samsung,F,33-38,Liaoning
151328,2016-05-04 16:24:18,105.73,29.71,OPPO,M,33-38,Chongqing
316958,2016-05-05 21:11:06,116.22,39.87,Xiaomi,F,27-28,Beijing
992343,2016-05-02 06:42:13,119.46,31.42,Other,M,39+,Jiangsu
923549,2016-05-04 00:33:17,120.98,32.04,Huawei,M,33-38,Jiangsu
357572,2016-05-06 10:59:53,120.13,33.36,Meizu,M,23-26,Jiangsu
202511,2016-05-05 16:49:22,117.86,36.88,Meizu,M,22-,Shandong
1192751,2016-05-03 21:22:53,108.28,22.82,Xiaomi,M,29-32,Guangxi
521054,2016-05-05 13:11:04,114.9,27.04,Xiaomi,M,22-,Jiangxi
1221006,2016-05-05 19:25:08,126.57,45.73,Meizu,M,33-38,Heilongjiang
1086932,2016-05-01 19:44:33,106.38,29.51,Meizu,M,39+,Chongqing
119616,2016-05-03 19:42:52,1.0,1.0,Lenovo,F,39+,other
343942,2016-05-02 12:49:01,115.11,29.26,vivo,M,22-,Jiangxi
728588,2016-05-06 15:03:18,115.25,24.1,OPPO,M,33-38,Guangdong
757361,2016-05-02 18:49:14,117.02,36.65,Samsung,M,23-26,Shandong
471427,2016-05-06 10:29:50,118.15,39.63,Huawei,F,33-38,Hebei
1077866,2016-05-03 19:17:28,120.15,33.4,Huawei,M,33-38,Jiangsu
654072,2016-05-01 07:44:47,114.11,22.77,Huawei,M,39+,Guangdong
420823,2016-05-03 06:36:15,119.43,32.21,Meizu,M,39+,Jiangsu
1159906,2016-05-04 16:38:51,121.1,31.16,Huawei,M,33-38,Shanghai
172600,2016-05-06 17:29:11,113.26,23.19,Xiaomi,M,33-38,Guangdong
683351,2016-05-03 17:09:52,117.39,39.97,Xiaomi,M,39+,Tianjin
1100318,2016-05-06 08:14:38,120.84,30.69,Huawei,M,29-32,Zhejiang
690521,2016-05-04 10:13:30,104.0,30.0,Xiaomi,M,27-28,Sichuan
460399,2016-05-02 20:41:57,119.82,31.38,Meizu,M,33-38,Jiangsu
1092266,2016-05-03 18:54:18,118.61,24.88,Other,M,33-38,Fujian
201422,2016-05-05 19:50:28,115.86,38.04,Huawei,M,29-32,Hebei
899929,2016-05-03 07:42:48,118.88,32.12,Other,M,39+,Jiangsu
1009992,2016-05-04 22:34:01,114.37,36.11,Samsung,M,29-32,Henan
851829,2016-05-01 00:56:16,113.05,38.63,Huawei,F,33-38,Shanxi
487612,2016-05-07 21:08:01,113.76,35.39,Xiaomi,M,27-28,Henan
742891,2016-05-04 00:50:55,104.04,30.67,Samsung,M,29-32,Sichuan
386535,2016-05-04 12:07:34,118.42,37.05,vivo,F,39+,Shandong
29490,2016-05-03 15:45:39,113.84,22.61,vivo,F,27-28,Guangdong
1136281,2016-05-02 12:55:45,116.25,36.57,vivo,M,29-32,Shandong
763647,2016-05-02 23:55:42,113.61,34.77,vivo,M,22-,Henan
86414,2016-05-07 07:54:38,129.62,44.57,Samsung,F,39+,Heilongjiang
72100,2016-05-02 12:54:00,113.86,22.72,LeEco,M,23-26,Guangdong
591088,2016-05-04 18:26:03,117.12,39.1,Huawei,F,23-26,Tianjin
116245,2016-05-07 15:25:45,116.18,39.76,Huawei,M,39+,Beijing
557078,2016-05-07 10:46:17,114.41,27.82,Meizu,M,29-32,Jiangxi
291372,2016-05-01 01:45:52,119.87,32.18,Huawei,M,33-38,Jiangsu
561279,2016-05-03 06:42:21,113.36,22.94,Xiaomi,M,29-32,Guangdong
578121,2016-05-07 13:06:39,117.6,26.23,Samsung,F,39+,Fujian
346482,2016-05-06 14:50:50,109.03,34.23,Huawei,M,23-26,Shanxi
363494,2016-05-02 08:27:55,104.0,30.0,Xiaomi,F,33-38,Sichuan
472387,2016-05-06 14:13:55,119.45,35.42,LeEco,M,29-32,Shandong
530893,2016-05-05 21:27:28,114.41,23.08,Huawei,M,23-26,Guangdong
317746,2016-05-02 09:15:54,108.98,34.25,Xiaomi,M,23-26,Shanxi
207516,2016-05-06 10:34:14,123.57,41.97,Meizu,M,39+,Liaoning
324433,2016-05-02 20:17:37,103.79,30.75,Other,F,22-,Sichuan
153910,2016-05-01 07:54:57,114.39,23.06,LeEco,M,29-32,Guangdong
309152,2016-05-04 19:44:43,104.08,30.65,Samsung,F,29-32,Sichuan
956667,2016-05-02 16:00:12,120.21,30.21,Huawei,M,33-38,Zhejiang
869097,2016-05-04 09:50:33,116.45,39.81,Huawei,M,39+,Beijing
64545,2016-05-06 07:21:41,115.91,28.64,Xiaomi,M,29-32,Jiangxi
955225,2016-05-01 02:34:01,113.13,22.2,Huawei,M,22-,Guangdong
124222,2016-05-05 17:26:46,112.61,37.87,Meizu,M,22-,Shanxi
348278,2016-05-02 13:48:36,118.81,32.11,Samsung,F,39+,Jiangsu
933170,2016-05-06 16:27:48,103.99,30.71,Xiaomi,M,29-32,Sichuan
528023,2016-05-07 09:34:54,117.0,31.04,Xiaomi,M,39+,Anhui
19420,2016-05-06 19:44:32,112.57,37.74,LeEco,M,23-26,Shanxi
1028867,2016-05-07 18:23:54,119.05,25.33,Huawei,M,29-32,Fujian
1021425,2016-05-03 10:36:37,114.39,42.12,Xiaomi,F,39+,Inner Mongolia
1235410,2016-05-02 20:41:47,116.73,39.9,Meizu,M,33-38,Beijing
373934,2016-05-03 12:09:51,120.28,31.55,vivo,M,33-38,Jiangsu
1250940,2016-05-07 18:08:48,120.5,31.34,Samsung,M,23-26,Jiangsu
306215,2016-05-02 14:35:40,114.51,38.02,Huawei,M,39+,Hebei
139228,2016-05-07 19:58:22,109.87,36.85,HTC,M,27-28,Shanxi
614047,2016-05-03 18:35:15,120.75,31.65,Huawei,M,39+,Jiangsu
786607,2016-05-03 18:51:46,104.73,31.76,Huawei,M,29-32,Sichuan
992370,2016-05-06 11:51:00,120.51,31.44,Other,M,39+,Jiangsu
908976,2016-05-03 20:24:09,116.14,39.82,Huawei,F,39+,Beijing
128280,2016-05-06 15:14:38,119.53,26.65,Huawei,M,23-26,Fujian
830670,2016-05-04 00:18:41,116.41,39.93,Xiaomi,F,22-,Beijing
1140143,2016-05-02 22:54:45,121.45,37.48,Xiaomi,M,33-38,Shandong
66732,2016-05-01 15:16:11,115.99,29.66,Meizu,F,39+,Jiangxi
734279,2016-05-04 06:53:16,115.48,35.23,Huawei,M,39+,Shandong
142632,2016-05-06 00:36:18,117.15,36.99,vivo,F,29-32,Shandong
388516,2016-05-05 01:12:16,110.58,27.07,OPPO,F,29-32,Hunan
1196474,2016-05-02 13:03:44,120.22,30.2,OPPO,M,23-26,Zhejiang
402190,2016-05-07 19:06:47,116.65,40.11,Huawei,M,23-26,Beijing
214984,2016-05-02 01:15:41,113.62,28.15,Xiaomi,M,27-28,Hunan
165758,2016-05-05 23:25:48,116.37,40.08,Xiaomi,F,29-32,Beijing
1216612,2016-05-05 22:36:10,116.45,39.91,Samsung,M,29-32,Beijing
230305,2016-05-04 01:17:13,113.94,22.59,Xiaomi,F,33-38,Guangdong
220234,2016-05-07 02:55:09,113.9,22.99,Xiaomi,M,33-38,Guangdong
193331,2016-05-07 02:41:19,119.63,27.1,OPPO,M,33-38,Fujian
555633,2016-05-01 15:44:44,121.12,31.46,Xiaomi,M,29-32,Jiangsu
334268,2016-05-03 02:26:25,115.92,28.58,vivo,M,29-32,Jiangxi
372097,2016-05-06 18:32:13,114.25,22.73,Huawei,F,27-28,Guangdong
338908,2016-05-05 09:05:39,118.87,28.97,Huawei,M,39+,Zhejiang
747966,2016-05-07 13:28:17,114.27,30.57,Samsung,M,29-32,Hubei
724372,2016-05-06 15:50:01,113.22,23.35,vivo,M,29-32,Guangdong
359429,2016-05-06 16:41:07,111.71,29.04,Huawei,M,29-32,Hunan
299889,2016-05-01 12:07:25,116.45,39.89,Samsung,M,39+,Beijing
1189367,2016-05-03 21:38:53,106.12,30.79,vivo,M,29-32,Sichuan
145462,2016-05-03 12:34:58,114.36,30.54,OPPO,F,22-,Hubei
129987,2016-05-02 06:39:22,104.24,31.48,OPPO,M,39+,Sichuan
425960,2016-05-06 23:30:06,108.86,34.23,Samsung,M,29-32,Shanxi
424511,2016-05-01 11:14:57,114.42,38.17,Lenovo,M,33-38,Hebei
872331,2016-05-03 08:59:04,119.52,39.9,Xiaomi,F,23-26,Hebei
11985,2016-05-03 11:28:27,118.78,32.05,vivo,M,39+,Jiangsu
520094,2016-05-06 23:16:23,112.9,22.88,Huawei,M,33-38,Guangdong
526319,2016-05-03 05:44:35,118.68,34.77,Huawei,M,23-26,Shandong
199610,2016-05-07 21:13:30,118.6,28.73,Huawei,F,29-32,Zhejiang
426507,2016-05-04 09:51:37,103.0,25.25,Xiaomi,F,33-38,Yunnan
948543,2016-05-06 14:11:05,119.93,31.67,Huawei,M,39+,Jiangsu
1225800,2016-05-03 12:01:12,102.74,24.98,Xiaomi,M,33-38,Yunnan
1015498,2016-05-07 23:15:42,108.86,34.28,Samsung,M,23-26,Shanxi
714777,2016-05-02 20:58:07,106.57,29.53,Huawei,M,33-38,Chongqing
677490,2016-05-06 00:00:26,114.23,22.74,Huawei,M,29-32,Guangdong
58592,2016-05-01 09:52:29,106.51,29.53,Meizu,M,27-28,Chongqing
86330,2016-05-04 09:57:11,129.62,44.57,Samsung,F,39+,Heilongjiang
846639,2016-05-05 14:15:56,114.08,22.54,Huawei,M,23-26,Guangdong
25414,2016-05-04 11:16:00,118.76,34.12,Huawei,M,29-32,Jiangsu
1196377,2016-05-04 16:08:10,120.21,30.33,OPPO,M,23-26,Zhejiang
456093,2016-05-06 07:33:02,123.41,41.77,Huawei,M,27-28,Liaoning
176827,2016-05-04 21:45:26,110.4,21.2,Huawei,M,33-38,Guangdong
56010,2016-05-05 15:10:29,116.34,40.0,Huawei,M,29-32,Beijing
445071,2016-05-01 12:44:10,113.78,23.02,vivo,F,29-32,Guangdong
393758,2016-05-04 20:38:44,104.43,29.46,OPPO,F,22-,Sichuan
1132,2016-05-01 02:44:16,117.55,33.53,vivo,M,23-26,Anhui
681710,2016-05-07 08:59:36,109.0,34.27,Xiaomi,M,27-28,Shanxi
56651,2016-05-05 01:54:37,114.04,22.6,Huawei,M,23-26,Guangdong
24211,2016-05-01 16:08:47,121.31,28.67,vivo,F,22-,Zhejiang
1116915,2016-05-06 16:16:23,120.62,30.57,Huawei,M,23-26,Zhejiang
1194135,2016-05-02 01:00:48,120.38,30.3,OPPO,M,23-26,Zhejiang
377957,2016-05-02 15:23:13,114.14,22.62,Huawei,M,39+,Guangdong
673456,2016-05-04 03:45:53,126.68,45.77,vivo,M,22-,Heilongjiang
641531,2016-05-07 10:29:44,120.17,30.2,vivo,F,29-32,Zhejiang
867343,2016-05-02 18:59:44,108.31,22.84,Samsung,F,29-32,Guangxi
1052141,2016-05-05 19:12:17,113.28,23.08,Xiaomi,M,29-32,Guangdong
935120,2016-05-03 03:00:51,122.09,41.11,Huawei,M,39+,Liaoning
712717,2016-05-01 14:47:11,123.38,41.76,Xiaomi,F,27-28,Liaoning
966588,2016-05-02 19:06:34,119.8,33.48,vivo,M,39+,Jiangsu
1008178,2016-05-07 16:51:08,118.08,39.84,OPPO,M,29-32,Hebei
473469,2016-05-07 17:08:16,113.34,22.99,Huawei,M,39+,Guangdong
132455,2016-05-03 09:58:49,114.33,30.59,Huawei,M,39+,Hubei
319806,2016-05-06 19:10:39,120.47,32.56,vivo,F,39+,Jiangsu
254918,2016-05-04 03:52:17,113.99,23.06,Huawei,F,33-38,Guangdong
550783,2016-05-07 17:00:19,111.63,26.24,vivo,F,39+,Hunan
256661,2016-05-04 11:10:20,118.43,26.11,Huawei,M,23-26,Fujian
442196,2016-05-01 07:51:19,112.6,32.66,Huawei,F,39+,Henan
282109,2016-05-07 07:36:43,116.99,39.4,Huawei,M,29-32,Tianjin
1218602,2016-05-06 14:14:39,115.69,37.76,vivo,F,33-38,Hebei
816596,2016-05-06 11:59:08,117.26,31.86,vivo,F,23-26,Anhui
1070385,2016-05-01 13:02:45,122.29,29.95,Samsung,M,39+,Zhejiang
800177,2016-05-03 11:57:13,112.56,33.0,Huawei,M,33-38,Henan
1208409,2016-05-06 16:45:16,118.29,34.96,Xiaomi,M,29-32,Shandong
388226,2016-05-05 01:17:17,110.58,27.07,OPPO,F,29-32,Hunan
186464,2016-05-02 20:43:17,116.53,40.09,Xiaomi,M,33-38,Beijing
459612,2016-05-06 10:30:46,114.31,30.41,Coolpad,F,33-38,Hubei
